City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
455,Kavaratti,IN,10.5669,72.642,81.86,84,100,21.03,overcast clouds
456,Tshane,BW,-24.0196,21.8684,64.06,32,0,7.63,clear sky
457,Namatanai,PG,-3.6667,152.4333,79.05,83,94,8.72,overcast clouds
458,Comodoro Rivadavia,AR,-45.8667,-67.5,46.26,61,0,20.71,clear sky
459,Arlit,NE,18.7369,7.3853,92.59,31,82,18.05,broken clouds
460,Soe,ID,-9.8607,124.284,57.36,86,47,1.36,scattered clouds
461,Cairns,AU,-16.9167,145.7667,63.07,88,100,8.05,overcast clouds
462,Laurel,US,39.0993,-76.8483,83.61,88,100,5.75,overcast clouds
463,Dzhebariki-Khaya,RU,62.2167,135.8,75.43,70,50,3.24,scattered clouds
464,Kantunilkin,MX,21.0917,-87.45,86.77,68,98,2.51,overcast clouds
465,High Rock,BS,26.6208,-78.2833,86.02,70,33,11.41,scattered clouds
466,Butler,US,39.4501,-84.5666,90.82,70,0,10.36,clear sky
467,Zhezkazgan,KZ,47.8043,67.7144,62.96,62,87,10.38,overcast clouds
468,Sibi,PK,29.5448,67.8764,98.35,44,20,5.28,few clouds
469,Bataipora,BR,-22.2953,-53.2711,80.28,29,100,4.36,overcast clouds
470,Tecoanapa,MX,16.5167,-98.75,84.04,74,97,8.32,overcast clouds
471,Pierre,US,44.3683,-100.351,96.06,48,0,26.46,clear sky
472,Ternate,ID,0.8,127.4,78.1,88,81,6.08,broken clouds
473,Gazanjyk,TM,39.2446,55.5154,75.96,35,0,6.35,clear sky
474,Slave Lake,CA,55.2834,-114.769,64.38,72,100,10.36,overcast clouds
475,Kassala,SD,15.451,36.4,90.55,36,0,6.62,clear sky
476,Katangli,RU,51.7102,143.2326,57.78,84,88,6.04,overcast clouds
477,Pitimbu,BR,-7.4706,-34.8086,81.19,80,51,11.12,broken clouds
478,Eyl,SO,7.9803,49.8164,77.22,77,95,30.18,overcast clouds
479,Husavik,IS,66.0449,-17.3389,43.9,82,68,7.14,broken clouds
480,Csabrendek,HU,47.0136,17.2911,68.85,92,0,9.48,clear sky
481,Mogadishu,SO,2.0371,45.3438,76.89,83,100,18.97,overcast clouds
482,Giresun,TR,40.5,38.5,40.17,95,80,7.25,broken clouds
483,Ypsonas,CY,34.6884,32.9574,76.17,94,0,16.11,clear sky
484,Minab,IR,27.1467,57.0801,93.52,52,100,2.3,overcast clouds
485,Hongjiang,CN,27.11,109.9956,75.99,96,79,3.69,broken clouds
486,Maceio,BR,-9.6658,-35.7353,74.64,83,75,12.66,broken clouds
487,Chkalovskoye,RU,44.8392,133.0436,64.81,96,91,3.24,overcast clouds
488,Savalou,BJ,7.9281,1.9756,73.69,95,74,4.99,moderate rain
489,Neftcala,AZ,39.3742,49.2472,74.89,59,0,11.79,clear sky
490,Boyolangu,ID,-8.1181,111.8935,74.25,95,35,1.88,scattered clouds
491,Ouadda,CF,8.0777,22.4007,68.29,92,100,0.47,overcast clouds
492,Yumen,CN,40.2833,97.2,77.2,17,0,7.96,clear sky
493,Cherdyn,RU,60.403,56.4787,58.53,79,41,4.92,scattered clouds
494,Vitim,RU,59.4511,112.5578,56.07,99,100,2.24,light rain
495,Lompoc,US,34.6391,-120.4579,84.69,74,0,12.66,mist
496,Gorgan,IR,36.8387,54.4348,71.56,64,20,0.0,few clouds
497,San Quintin,MX,30.4833,-115.95,71.53,67,0,17.49,clear sky
498,West Wendover,US,40.7391,-114.0733,85.21,13,0,9.22,clear sky
499,Tumut,AU,-35.3,148.2167,39.43,88,0,5.86,clear sky
500,Burnie,AU,-41.0667,145.9167,46.94,77,98,10.4,overcast clouds
501,Mizan Teferi,ET,6.9833,35.5833,61.95,90,58,2.35,light rain
502,Trelew,AR,-43.249,-65.3051,55.15,28,0,27.07,clear sky
503,Porto Novo,BJ,6.4965,2.6036,78.62,85,76,4.38,broken clouds
504,Mirebalais,HT,18.8333,-72.1053,88.52,47,51,1.54,broken clouds
505,Bekovo,RU,52.4663,43.712,55.36,79,18,6.69,few clouds
506,Male,MV,4.1748,73.5089,84.15,84,75,14.97,light rain
507,Kirakira,SB,-10.4544,161.9205,79.68,80,100,10.63,overcast clouds
508,Lingao,CN,19.9103,109.6859,81.64,84,100,2.57,moderate rain
509,Treinta Y Tres,UY,-33.2333,-54.3833,59.16,78,34,7.54,scattered clouds
510,Camapua,BR,-19.5314,-54.0439,85.41,23,10,1.66,clear sky
511,Toyooka,JP,35.5333,134.8333,74.84,97,90,2.64,overcast clouds
512,Kargasok,RU,59.0556,80.8572,59.92,80,87,10.47,overcast clouds
513,Kualakapuas,ID,-3.0091,114.3876,73.9,96,100,1.68,overcast clouds
514,Stolin,BY,51.8912,26.846,66.92,82,95,5.44,overcast clouds
515,Pinawa,CA,50.1489,-95.8811,78.33,37,100,5.57,overcast clouds
516,Padang,ID,-0.9492,100.3543,78.62,84,69,4.12,broken clouds
517,Haines Junction,CA,60.7522,-137.5108,66.15,55,11,2.3,few clouds
518,Sorland,NO,67.667,12.6934,51.66,83,100,18.34,light rain
519,Paracatu,BR,-17.2222,-46.8747,77.63,31,0,6.67,clear sky
520,Rincon,US,32.296,-81.2354,89.56,67,75,10.36,broken clouds
521,Port Macquarie,AU,-31.4333,152.9167,62.49,100,100,10.36,overcast clouds
522,Greymouth,NZ,-42.4667,171.2,48.24,83,100,2.95,overcast clouds
523,Port Lincoln,AU,-34.7333,135.8667,46.69,76,0,7.9,clear sky
524,Mporokoso,ZM,-9.3727,30.125,56.34,53,15,1.81,few clouds
525,Merauke,ID,-8.4667,140.3333,77.05,88,100,11.83,overcast clouds
526,Vuktyl,RU,63.8567,57.3094,60.13,90,100,3.15,overcast clouds
527,Santa Cruz Cabralia,BR,-16.2781,-39.0247,77.23,69,40,9.22,scattered clouds
528,Poum,NC,-20.2333,164.0167,76.71,81,100,22.77,overcast clouds
529,Neuquen,AR,-38.9516,-68.0591,58.89,33,0,9.22,clear sky
530,Bogande,BF,12.9714,-0.1436,89.37,45,100,7.25,overcast clouds
531,Mexico,PH,15.0646,120.7198,78.51,91,99,2.19,overcast clouds
532,Tiarei,PF,-17.5333,-149.3333,82.42,75,72,18.72,broken clouds
533,Beira,MZ,-19.8436,34.8389,66.78,82,0,5.08,clear sky
534,Axim,GH,4.8699,-2.2405,76.73,87,79,5.97,broken clouds
535,Mercedes,AR,-34.6515,-59.4307,63.03,56,0,7.02,clear sky
536,Prince Rupert,CA,54.3161,-130.3201,59.09,89,100,8.05,overcast clouds
537,Rosa Zarate,EC,0.3333,-79.4667,83.39,64,75,4.99,broken clouds
538,Tavda,RU,58.0425,65.2726,47.01,85,1,3.91,clear sky
539,Labuhan,ID,-6.8844,112.2051,77.56,88,71,5.86,light rain
540,Poso,ID,-1.3959,120.7524,76.01,90,100,2.46,overcast clouds
541,Kochubey,RU,44.3861,46.5825,69.28,58,3,7.56,clear sky
542,Sao Joao Da Ponte,BR,-15.9292,-44.0078,77.56,32,0,0.85,clear sky
543,Meshchovsk,RU,54.3244,35.2808,63.73,91,6,5.59,light rain
544,Barra Do Garcas,BR,-15.89,-52.2567,90.18,23,0,5.75,clear sky
545,Ukiah,US,39.1502,-123.2078,76.44,72,100,10.36,overcast clouds
546,Bajil,YE,15.0584,43.2851,90.97,34,11,11.05,few clouds
547,Port-Gentil,GA,-0.7193,8.7815,75.16,83,100,11.5,overcast clouds
548,Gander,CA,48.9682,-54.5906,69.93,40,40,12.66,scattered clouds
549,Sandpoint,US,48.2766,-116.5533,74.79,52,100,1.01,overcast clouds
550,Sorong,ID,-0.8833,131.25,76.75,92,96,6.76,overcast clouds
551,Hegra,NO,63.4644,11.114,51.71,82,75,9.22,light intensity drizzle
552,Marienburg,PL,54.0359,19.0266,64.11,76,100,4.07,overcast clouds
553,Vila Franca Do Campo,PT,37.7167,-25.4333,66.61,77,98,6.73,overcast clouds
554,Kiruna,SE,67.8557,20.2251,54.52,82,100,11.5,overcast clouds
555,Lodja,CD,-3.4833,23.4333,81.72,28,100,0.83,overcast clouds
556,Port Blair,IN,11.6667,92.75,81.28,84,100,14.79,overcast clouds
557,Klaeng,TH,12.7797,101.6483,83.95,100,100,2.91,moderate rain
558,Santa Maria,BR,-29.6842,-53.8069,74.5,69,0,4.61,clear sky
559,Pringsewu,ID,-5.3582,104.9744,73.09,97,80,2.48,broken clouds
560,Tongren,CN,27.7172,109.1853,76.32,95,10,2.91,clear sky
561,General Roca,AR,-39.0333,-67.5833,59.63,34,100,17.85,overcast clouds
562,Babu,CN,24.4167,111.5167,76.23,98,100,2.75,overcast clouds
563,Novoseleznevo,RU,55.6821,69.2056,53.42,89,100,10.54,overcast clouds
564,Bandar-E Lengeh,IR,26.5579,54.8807,90.9,65,100,12.41,overcast clouds
565,Tonj,SS,7.2737,28.6822,70.21,95,29,5.03,scattered clouds
566,Sao Felix Do Xingu,BR,-6.6447,-51.995,90.32,36,65,4.38,broken clouds
567,Ilulissat,GL,69.2167,-51.1,53.62,66,20,9.22,few clouds
568,Oksbol,DK,55.6268,8.2876,56.91,83,66,16.28,broken clouds
569,Sept-Iles,CA,50.2001,-66.3821,73.92,31,40,17.27,scattered clouds
570,Howard Springs,AU,-12.497,131.047,60.71,55,82,6.71,broken clouds
571,Meulaboh,ID,4.1363,96.1285,77.14,84,100,3.4,overcast clouds
572,Sao Joao Da Barra,BR,-21.6403,-41.0511,78.89,77,0,16.17,clear sky
573,Erzin,TR,36.9559,36.2,74.43,79,0,2.15,clear sky
574,Acari,PE,-15.4311,-74.6158,68.83,63,87,9.08,overcast clouds
575,Zhanaozen,KZ,43.3,52.8,69.82,40,0,13.98,clear sky
576,Wamba,NG,8.9333,8.6,73.72,85,8,2.75,clear sky
577,Nhamunda,BR,-2.1861,-56.7131,86.2,64,69,3.13,broken clouds
578,Iquitos,PE,-3.7481,-73.2472,84.24,70,75,2.3,broken clouds
579,Laon,FR,49.5667,3.6667,64.65,50,49,12.35,scattered clouds
580,Marsh Harbour,BS,26.5412,-77.0636,83.43,72,44,11.74,scattered clouds
581,Honiara,SB,-9.4333,159.95,77.07,84,100,8.08,overcast clouds
582,Margate,GB,51.3813,1.3862,68.11,64,97,1.99,overcast clouds
583,West Bay,KY,19.3667,-81.4167,86.07,79,40,8.05,scattered clouds
584,Okha,RU,53.5739,142.9478,63.1,81,24,10.36,few clouds
585,Muzhi,RU,65.3667,64.6667,57.09,91,22,4.41,few clouds
586,Jucuaran,SV,13.2539,-88.2478,86.45,80,97,3.85,overcast clouds
587,Kadiri,IN,14.1167,78.1667,74.66,79,100,17.29,heavy intensity rain
588,Singleton,AU,-32.5667,151.1833,58.91,86,100,3.0,light rain
589,Fortuna,US,40.5982,-124.1573,66.92,92,100,0.0,overcast clouds
590,Tarsus,TR,36.9188,34.8784,78.67,72,0,2.93,clear sky
591,Two Rivers,US,44.1539,-87.5693,80.87,84,75,9.22,broken clouds
592,Heinola,FI,61.2056,26.0381,62.01,67,9,7.54,clear sky
593,Healesville,AU,-37.65,145.5167,42.89,90,1,2.84,clear sky
594,Ahipara,NZ,-35.1667,173.1667,60.04,98,100,5.1,heavy intensity rain
595,Klobuck,PL,50.9008,18.9367,63.25,98,100,7.25,light rain
596,Morondava,MG,-20.2833,44.2833,69.55,75,0,10.94,clear sky
597,Turukhansk,RU,65.8167,87.9833,52.38,61,76,3.4,broken clouds
598,Yamada,JP,39.4667,141.95,69.15,96,0,3.02,clear sky
599,Rocha,UY,-34.4833,-54.3333,53.19,88,29,7.78,scattered clouds
600,Sompeta,IN,18.9333,84.6,81.41,85,100,5.75,overcast clouds
601,Torbay,CA,47.6666,-52.7314,70.57,48,20,23.02,few clouds
602,Palmeiras De Goias,BR,-16.805,-49.9258,82.65,26,0,4.81,clear sky
603,Chake Chake,TZ,-5.2459,39.7666,73.54,79,95,10.51,overcast clouds
604,Kauhajoki,FI,62.4333,22.1833,60.78,81,6,5.03,clear sky
605,Shenjiamen,CN,29.9576,122.298,79.81,88,46,29.26,scattered clouds
606,Ixtapa,MX,20.7,-105.2,87.22,70,100,3.44,overcast clouds
607,Bello,CO,6.3373,-75.558,86.07,42,75,13.8,broken clouds
608,Saint-Joseph,RE,-21.3667,55.6167,64.78,76,52,11.07,broken clouds
609,Zyryanovsk,KZ,49.7386,84.2719,56.7,78,97,3.49,overcast clouds
610,Najran,SA,17.4924,44.1277,90.25,41,85,8.66,overcast clouds
611,Sovetskoye,RU,52.2861,85.4131,55.94,85,63,8.1,broken clouds
612,Nouakchott,MR,18.0858,-15.9785,76.93,80,5,13.8,clear sky
613,Narodychi,UA,51.2029,29.0823,67.71,84,64,6.67,broken clouds
614,Goure,NE,13.9835,10.2704,90.01,31,4,6.08,clear sky
615,Sioux Lookout,CA,50.1001,-91.917,71.67,56,75,5.75,broken clouds
616,Manoel Urbano,BR,-8.8389,-69.2597,84.6,58,100,2.17,overcast clouds
617,Say,NE,13.1007,2.3689,93.76,35,44,1.74,scattered clouds
618,Itupiranga,BR,-5.1347,-49.3267,91.72,50,42,4.12,scattered clouds
619,Martapura,ID,-3.4167,114.85,75.29,100,100,0.0,overcast clouds
620,Xifeng,CN,42.7372,124.7222,71.04,92,8,3.11,clear sky
621,Magrath,CA,49.4167,-112.8686,68.2,45,100,13.8,overcast clouds
622,Imeni Zhelyabova,RU,58.9544,36.5956,63.75,93,10,5.1,clear sky
623,Lenine,UA,45.2986,35.7771,74.46,53,0,5.19,clear sky
624,Jhawarian,PK,32.3614,72.6228,99.7,40,98,7.09,overcast clouds
625,Tessalit,ML,20.1986,1.0114,100.13,8,38,5.26,scattered clouds
626,Marawi,PH,7.9986,124.2928,69.33,94,100,2.86,overcast clouds
627,Jackson,US,42.4165,-122.8345,76.01,67,100,7.0,overcast clouds
628,Voznesenye,RU,61.0106,35.4781,62.55,94,7,6.76,clear sky
629,Grenfell,AU,-33.9,148.1667,47.44,81,2,13.94,clear sky
630,Oga,IT,46.4631,10.347,61.48,82,18,6.42,few clouds
631,Tilichiki,RU,60.4667,166.1,49.32,93,100,1.7,overcast clouds
632,Kortkeros,RU,61.8106,51.5806,68.18,69,36,5.48,scattered clouds
633,Grindavik,IS,63.8424,-22.4338,53.55,93,100,8.05,overcast clouds
634,Kalyazin,RU,57.2403,37.8433,65.01,99,100,4.88,light rain
635,Encruzilhada,BR,-15.5314,-40.9094,67.89,74,84,3.89,broken clouds
636,Xai-Xai,MZ,-25.0519,33.6442,63.39,84,0,7.18,clear sky
637,Lithakia,GR,37.7167,20.8333,85.28,58,20,3.44,few clouds
638,Riyadh,SA,24.6877,46.7219,96.94,10,33,11.12,scattered clouds
639,Jardim,BR,-21.4803,-56.1381,87.13,23,100,5.5,overcast clouds
640,Tongling,CN,30.95,117.7833,77.95,91,100,4.81,overcast clouds
641,Viedma,AR,-40.8135,-62.9967,57.0,26,100,20.4,overcast clouds
642,Voi,KE,-3.3945,38.563,68.45,81,55,11.74,broken clouds
643,Iwanai,JP,42.9744,140.5089,69.06,96,52,3.02,broken clouds
644,Lahad Datu,MY,5.0268,118.327,77.09,91,95,3.62,overcast clouds
645,Arroio Grande,BR,-32.2375,-53.0869,56.52,96,100,3.2,overcast clouds
646,Zainsk,RU,55.3195,52.0694,61.79,86,26,4.05,scattered clouds
647,Coracao De Jesus,BR,-16.6853,-44.365,76.53,32,0,4.92,clear sky
648,Zhigansk,RU,66.7697,123.3711,47.34,72,100,17.52,overcast clouds
649,Suleja,NG,9.1758,7.1808,77.99,93,79,0.98,broken clouds
650,Bani,DO,18.2833,-70.3333,89.04,62,5,11.72,clear sky
651,Sao Joao Do Piaui,BR,-8.3581,-42.2467,86.88,34,14,8.12,few clouds
652,Ler,SS,8.3018,30.1418,73.65,85,48,1.61,light rain
653,Coahuayana,MX,18.7333,-103.6833,89.82,62,62,6.42,broken clouds
654,Jalingo,NG,8.8833,11.3667,75.92,79,81,4.61,broken clouds
655,Nhulunbuy,AU,-12.2333,136.7667,68.61,68,75,11.5,broken clouds
656,Angoche,MZ,-16.2325,39.9086,71.37,74,0,7.45,clear sky
657,Derzhavinsk,KZ,51.1,66.3167,54.0,80,96,3.76,overcast clouds
658,Neiafu,TO,-18.65,-173.9833,75.88,69,75,6.91,broken clouds
659,Lepaterique,HN,14.0667,-87.4667,69.4,72,90,5.32,overcast clouds
660,Baherden,TM,38.4362,57.4316,78.67,26,0,4.7,clear sky
661,Mateare,NI,12.2351,-86.4281,84.18,76,98,10.16,overcast clouds
662,Asfi,MA,32.2994,-9.2372,69.66,76,0,18.41,clear sky
663,Terrak,NO,65.087,12.3715,49.87,87,100,6.89,overcast clouds
664,Soyo,AO,-6.1349,12.3689,70.56,86,69,10.13,broken clouds
665,Nelson Bay,AU,-32.7167,152.15,64.0,97,100,18.01,moderate rain
666,Chimbote,PE,-9.0853,-78.5783,66.31,73,3,12.03,clear sky
667,Gondar,ET,12.6,37.4667,58.6,88,53,3.09,light rain
668,Quesnel,CA,52.9999,-122.5029,63.1,72,100,11.5,overcast clouds
669,Puerto Armuelles,PA,8.2833,-82.8667,84.18,89,100,4.54,overcast clouds
670,Green River,US,41.5286,-109.4662,87.98,21,28,3.0,scattered clouds
671,Kelso,US,46.1468,-122.9084,71.71,63,100,4.61,overcast clouds
672,Teruel,ES,40.6667,-0.6667,61.83,72,100,6.55,light rain
673,Lugovoy,KZ,42.9472,72.7644,65.07,44,1,8.03,clear sky
674,Kutum,SD,14.2,24.6667,82.81,33,40,4.45,scattered clouds
675,Salta,AR,-24.7859,-65.4117,63.19,61,0,4.61,clear sky
676,San Julian,MX,21.0167,-102.1667,75.02,45,100,3.02,overcast clouds
677,Dong Hoi,VN,17.4833,106.6,82.47,77,100,6.26,overcast clouds
678,Richards Bay,ZA,-28.783,32.0377,66.83,79,0,9.73,clear sky
679,Linfen,CN,36.0889,111.5189,79.74,59,25,3.71,scattered clouds
680,Kholtoson,RU,50.2981,103.3097,45.39,90,5,2.91,clear sky
681,Sosnogorsk,RU,63.6023,53.8817,65.12,66,90,4.21,overcast clouds
